Id,CO2 Emissions(g/km)
137289,151.06993
137290,348.0307
137291,202.50201
137292,247.04367
137293,165.02968
137294,201.67474
137295,242.01881
137296,223.43086
137297,188.85895
137298,320.692
137299,249.60344
137300,279.20792
137301,249.99933
137302,289.71844
137303,215.82219
137304,314.65125
137305,255.21986
137306,276.7803
137307,366.00595
137308,282.7652
137309,255.83138
137310,325.4717
137311,189.55807
137312,286.65002
137313,276.16727
137314,265.8837
137315,186.31003
137316,382.52234
137317,306.54895
137318,245.42639
137319,208.4913
137320,211.68051
137321,157.14742
137322,152.17088
137323,271.62546
137324,218.55768
137325,197.75803
137326,305.17163
137327,234.20932
137328,159.43849
137329,214.17166
137330,255.21986
137331,205.18407
137332,170.33437
137333,303.80884
137334,158.94987
137335,201.13176
137336,291.83807
137337,269.7956
137338,192.12021
137339,334.19153
137340,219.69318
137341,371.5251
137342,201.67474
137343,198.6275
137344,265.88348
137345,217.17961
137346,222.87837
137347,218.57521
137348,307.8935
137349,179.80484
137350,293.69922
137351,233.62204
137352,310.54935
137353,299.7394
137354,315.3012
137355,173.61707
137356,232.69682
137357,244.0153
137358,318.25125
137359,306.25052
137360,320.10397
137361,223.73665
137362,240.41833
137363,230.85226
137364,309.06116
137365,182.65834
137366,218.79155
137367,270.22894
137368,272.71906
137369,182.4536
137370,269.36975
137371,275.93777
137372,198.09229
137373,237.07207
137374,297.28928
137375,197.8562
137376,278.27164
137377,265.77005
137378,165.56737
137379,279.2558
137380,252.81046
137381,321.11966
137382,374.68484
137383,281.2726
137384,300.68854
137385,253.23941
137386,260.07013
137387,382.73227
137388,325.46924
137389,246.20732
137390,207.76079
137391,280.57492
137392,331.7957
137393,196.43846
137394,229.04752
137395,325.71945
137396,172.19783
137397,311.31714
137398,293.03165
137399,242.7358
137400,161.21233
137401,224.09459
137402,197.51207
137403,241.50356
137404,218.06482
137405,315.3012
137406,246.66266
137407,311.7278
137408,218.03502
137409,209.80424
137410,300.26343
137411,201.33241
137412,186.10106
137413,176.878
137414,190.57256
137415,246.03601
137416,370.6548
137417,225.59459
137418,280.98883
137419,271.62546
137420,253.23941
137421,260.91788
137422,186.31003
137423,215.60168
137424,157.95726
137425,158.54643
137426,168.69078
137427,209.24796
137428,309.07062
137429,180.43289
137430,380.74216
137431,232.80066
137432,254.25986
137433,312.9391
137434,232.9938
137435,255.21986
137436,170.76222
137437,217.26239
137438,292.80188
137439,298.78757
137440,261.12024
137441,186.6688
137442,274.8244
137443,371.7676
137444,160.3446
137445,246.66266
137446,162.65443
137447,305.27173
137448,211.92839
137449,288.32416
137450,285.6359
137451,296.8995
137452,291.2592
137453,288.29166
137454,217.26239
137455,319.97943
137456,232.98193
137457,205.62881
137458,212.93378
137459,183.61093
137460,218.99043
137461,183.01186
137462,280.98883
137463,241.42157
137464,305.26117
137465,304.5425
137466,227.89552
137467,192.12021
137468,164.14842
137469,241.50356
137470,173.77673
137471,240.41833
137472,316.48758
137473,264.66473
137474,153.63562
137475,300.09314
137476,201.45065
137477,248.51772
137478,233.84744
137479,233.31445
137480,253.23941
137481,175.57999
137482,307.5174
137483,168.02118
137484,292.72162
137485,270.03128
137486,165.57661
137487,222.39804
137488,171.87146
137489,325.4717
137490,279.4393
137491,217.3294
137492,345.68195
137493,212.93378
137494,279.2558
137495,380.84323
137496,271.62546
137497,387.539
137498,232.42693
137499,196.194
137500,387.539
137501,225.12454
137502,246.50502
137503,293.69922
137504,192.64691
137505,233.00494
137506,168.48608
137507,310.93906
137508,289.71844
137509,309.9623
137510,170.73395
137511,246.66266
137512,186.40639
137513,223.76788
137514,232.46953
137515,295.01172
137516,210.34387
137517,187.97324
137518,253.23941
137519,238.01399
137520,204.29568
137521,217.3294
137522,232.98193
137523,204.4537
137524,227.89552
137525,270.14597
137526,270.4782
137527,213.2307
137528,205.13483
137529,264.69196
137530,383.26508
137531,183.06413
137532,237.3638
137533,147.00795
137534,221.33197
137535,364.37418
137536,223.40303
137537,238.49425
137538,344.9856
137539,172.49498
137540,314.35898
137541,165.02968
137542,238.10678
137543,204.84256
137544,177.86868
137545,232.20482
137546,253.67339
137547,291.83807
137548,215.97322
137549,252.00684
137550,212.96594
137551,238.01399
137552,283.88882
137553,342.53824
137554,299.48563
137555,179.72087
137556,260.29547
137557,232.42693
137558,281.92697
137559,211.92839
137560,381.0886
137561,203.2676
137562,218.03502
137563,214.98512
137564,216.81691
137565,391.15112
137566,202.84392
137567,156.7979
137568,326.42816
137569,238.00105
137570,332.69235
137571,145.62906
137572,280.98883
137573,320.91736
137574,232.98193
137575,221.52719
137576,217.26239
137577,296.5894
137578,151.62735
137579,234.31949
137580,230.71338
137581,325.4717
137582,231.78706
137583,175.62177
137584,309.18506
137585,158.54643
137586,334.77768
137587,169.85577
137588,162.65443
137589,221.49008
137590,282.63074
137591,157.47087
137592,225.26367
137593,255.21986
137594,311.31714
137595,242.3136
137596,174.9914
137597,256.52686
137598,273.60135
137599,271.62546
137600,235.39595
137601,386.29977
137602,275.51935
137603,248.68893
137604,160.17784
137605,173.29573
137606,311.33972
137607,211.70131
137608,249.79712
137609,317.88098
137610,309.22812
137611,181.3424
137612,244.1955
137613,174.9914
137614,252.00626
137615,297.71985
137616,275.93777
137617,157.37845
137618,320.76004
137619,319.32227
137620,235.59668
137621,299.7394
137622,237.32463
137623,203.2676
137624,205.62881
137625,164.45499
137626,170.74197
137627,231.74326
137628,166.77599
137629,245.15952
137630,227.85774
137631,229.61719
137632,160.40233
137633,217.26239
137634,233.84744
137635,218.88634
137636,187.04358
137637,226.76929
137638,327.86392
137639,247.02904
137640,164.90793
137641,152.87607
137642,173.09413
137643,311.31714
137644,158.94987
137645,387.661
137646,295.78973
137647,240.41833
137648,261.12833
137649,189.13353
137650,309.18506
137651,198.40617
137652,263.14963
137653,258.69873
137654,178.81367
137655,305.609
137656,236.32002
137657,283.71936
137658,290.40414
137659,166.04825
137660,223.17514
137661,387.81552
137662,323.927
137663,335.85733
137664,335.85733
137665,312.9391
137666,175.61269
137667,328.14868
137668,271.62546
137669,180.67142
137670,295.01172
137671,262.84555
137672,261.11243
137673,328.95444
137674,238.49425
137675,180.43289
137676,242.01881
137677,172.6243
137678,262.36768
137679,348.0307
137680,179.72087
137681,266.61902
137682,233.62204
137683,205.18407
137684,148.72299
137685,387.1949
137686,266.94357
137687,322.37054
137688,178.28621
137689,251.56992
137690,151.62735
137691,205.40099
137692,224.37096
137693,201.33241
137694,315.66208
137695,301.91174
137696,255.21986
137697,357.90955
137698,197.76065
137699,324.27054
137700,295.78973
137701,278.85645
137702,247.02904
137703,167.20993
137704,182.4536
137705,275.93777
137706,288.29166
137707,174.9914
137708,185.67029
137709,204.13486
137710,296.1372
137711,320.91736
137712,165.02968
137713,198.65756
137714,335.85733
137715,318.30408
137716,215.82219
137717,214.94221
137718,157.95726
137719,156.84315
137720,209.8516
137721,387.539
137722,228.45946
137723,253.23941
137724,249.80127
137725,256.154
137726,274.81232
137727,179.8042
137728,326.42816
137729,299.42636
137730,257.6848
137731,159.43849
137732,331.3927
137733,217.26239
137734,179.64168
137735,232.46953
137736,278.55157
137737,238.01399
137738,331.7957
137739,329.5477
137740,174.70512
137741,223.76788
137742,222.73814
137743,325.4717
137744,261.98804
137745,162.3258
137746,310.20474
137747,201.13176
137748,265.82925
137749,281.0468
137750,315.66208
137751,232.98193
137752,255.21986
137753,229.55678
137754,240.73485
137755,229.05988
137756,241.42104
137757,362.58463
137758,228.5337
137759,207.88652
137760,198.41226
137761,269.70853
137762,311.31714
137763,311.25287
137764,235.2924
137765,159.4091
137766,232.9938
137767,160.17784
137768,186.22852
137769,242.01881
137770,291.2592
137771,328.14868
137772,227.80138
137773,213.96922
137774,244.0153
137775,204.73422
137776,197.76065
137777,199.86655
137778,217.3294
137779,302.61407
137780,169.77686
137781,186.40639
137782,212.48553
137783,345.68195
137784,217.3294
137785,218.55768
137786,254.16527
137787,266.09006
137788,187.63362
137789,213.10863
137790,215.71875
137791,214.17166
137792,281.92697
137793,299.7394
137794,233.62204
137795,325.3482
137796,234.20932
137797,318.56262
137798,260.46802
137799,248.68893
137800,216.76291
137801,301.0358
137802,229.60603
137803,164.90793
137804,302.1356
137805,215.97322
137806,153.59735
137807,380.84323
137808,235.9937
137809,280.0996
137810,387.56836
137811,209.60919
137812,368.15253
137813,244.30966
137814,255.35194
137815,242.50537
137816,227.97421
137817,171.87146
137818,153.59735
137819,244.32538
137820,202.84392
137821,309.07062
137822,186.33322
137823,321.73724
137824,158.94987
137825,249.80127
137826,327.7732
137827,280.32425
137828,233.62204
137829,238.00105
137830,223.50328
137831,229.51466
137832,252.77121
137833,242.3136
137834,244.0153
137835,208.14548
137836,168.02118
137837,220.24556
137838,219.49084
137839,361.19327
137840,399.6859
137841,233.84744
137842,163.0996
137843,279.43124
137844,224.62535
137845,232.69669
137846,257.34732
137847,238.01399
137848,181.89458
137849,158.0651
137850,266.61902
137851,223.87682
137852,172.6243
137853,205.40099
137854,237.99698
137855,341.18576
137856,386.12018
137857,163.79329
137858,158.25278
137859,329.5477
137860,157.64154
137861,276.8386
137862,205.40099
137863,353.02774
137864,232.98193
137865,296.1372
137866,221.64322
137867,326.42816
137868,179.97975
137869,209.9897
137870,227.97421
137871,234.20932
137872,265.3322
137873,299.48563
137874,205.18407
137875,172.33826
137876,261.84732
137877,216.73918
137878,310.99823
137879,309.18506
137880,180.43289
137881,160.14284
137882,369.90536
137883,208.20671
137884,202.46176
137885,278.59787
137886,291.21176
137887,225.12444
137888,202.72368
137889,168.89517
137890,157.79646
137891,312.9391
137892,240.41833
137893,215.97322
137894,304.5425
137895,163.55504
137896,202.76056
137897,314.8699
137898,213.6261
137899,223.73665
137900,199.50288
137901,203.48447
137902,371.34106
137903,290.40414
137904,284.0857
137905,277.11838
137906,289.71844
137907,300.93735
137908,186.6688
137909,232.69682
137910,171.66898
137911,222.24269
137912,185.68922
137913,236.69408
137914,247.02904
137915,279.97812
137916,246.03601
137917,226.34038
137918,298.78757
137919,277.04578
137920,211.92839
137921,204.5186
137922,280.0996
137923,311.31714
137924,277.6848
137925,208.4913
137926,182.9846
137927,186.40639
137928,311.41837
137929,194.09122
137930,256.8566
137931,288.29166
137932,299.48563
137933,158.62552
137934,272.93683
137935,222.69867
137936,153.59735
137937,278.53506
137938,276.6341
137939,238.01399
137940,227.93085
137941,158.36876
137942,286.1227
137943,157.85605
137944,276.7803
137945,378.17664
137946,216.55371
137947,156.86397
137948,257.99417
137949,289.71844
137950,322.3665
137951,179.72087
137952,200.64598
137953,257.6848
137954,207.71729
137955,255.21986
137956,158.60538
137957,268.2667
137958,276.21317
137959,242.3136
137960,164.90793
137961,300.17313
137962,191.62355
137963,225.59058
137964,223.15564
137965,179.57198
137966,277.4621
137967,265.58234
137968,327.69748
137969,241.42104
137970,385.46347
137971,170.76222
137972,205.40099
137973,239.87126
137974,266.61902
137975,249.53728
137976,224.75238
137977,157.37845
137978,261.12833
137979,328.31348
137980,274.4342
137981,327.7732
137982,168.02118
137983,389.45703
137984,389.0445
137985,176.878
137986,250.1866
137987,263.14963
137988,198.8242
137989,223.75282
137990,251.06036
137991,214.88579
137992,252.27246
137993,275.82065
137994,320.67175
137995,215.82219
137996,160.30592
137997,220.7241
137998,170.57109
137999,199.11433
138000,272.36487
138001,207.92966
138002,281.10086
138003,185.37149
138004,169.77686
138005,262.0477
138006,311.31714
138007,217.26239
138008,217.26239
138009,278.1021
138010,257.78613
138011,179.72087
138012,156.7979
138013,279.12698
138014,211.92839
138015,258.69873
138016,279.149
138017,203.48447
138018,166.61087
138019,175.16896
138020,404.01752
138021,285.46124
138022,305.62888
138023,231.2456
138024,238.72969
138025,202.76056
138026,287.64294
138027,238.01399
138028,313.42047
138029,246.10136
138030,186.31003
138031,189.13353
138032,298.93353
138033,404.2524
138034,293.91962
138035,168.3969
138036,311.31714
138037,169.85577
138038,369.90536
138039,232.46953
138040,217.976
138041,224.66676
138042,263.59506
138043,253.38663
138044,295.01172
138045,223.53506
138046,245.65504
138047,337.99057
138048,217.26239
138049,164.24896
138050,194.01158
138051,272.44727
138052,210.80812
138053,227.80138
138054,170.33437
138055,396.96146
138056,372.44403
138057,279.12698
138058,383.44482
138059,210.32312
138060,234.66705
138061,217.3294
138062,158.02174
138063,297.30707
138064,334.03622
138065,380.00604
138066,240.4048
138067,170.33437
138068,387.539
138069,235.39595
138070,170.33437
138071,204.4119
138072,255.21986
138073,155.73799
138074,390.41248
138075,221.87651
138076,213.23412
138077,258.69873
138078,288.06866
138079,309.18506
138080,277.11838
138081,170.74197
138082,186.31003
138083,200.11234
138084,325.71945
138085,318.25125
138086,258.55438
138087,325.3482
138088,319.06454
138089,287.13834
138090,263.84296
138091,286.24033
138092,168.3969
138093,306.2379
138094,194.09818
138095,160.35469
138096,222.29665
138097,375.5897
138098,257.85382
138099,179.80484
138100,320.10397
138101,164.63184
138102,357.285
138103,179.97975
138104,192.43158
138105,255.21986
138106,211.55064
138107,190.92763
138108,198.43944
138109,180.51318
138110,180.43289
138111,311.2681
138112,237.70184
138113,279.20792
138114,278.53506
138115,276.95456
138116,200.5229
138117,223.43086
138118,265.44336
138119,171.3277
138120,310.99823
138121,160.14284
138122,260.91788
138123,227.97421
138124,246.16803
138125,185.2052
138126,229.55678
138127,170.9129
138128,203.51299
138129,181.11853
138130,221.08676
138131,246.66266
138132,292.8503
138133,358.14313
138134,158.41365
138135,288.49976
138136,238.01399
138137,204.98611
138138,247.02904
138139,203.56168
138140,222.47043
138141,259.95444
138142,277.11838
138143,166.19826
138144,386.1315
138145,196.64862
138146,218.63257
138147,211.92839
138148,248.68893
138149,238.01399
138150,220.43915
138151,295.07202
138152,150.5383
138153,225.05865
138154,229.60603
138155,372.44403
138156,312.9391
138157,250.71617
138158,212.48553
138159,246.66266
138160,232.46953
138161,275.93777
138162,231.4314
138163,266.61902
138164,236.62257
138165,201.67474
138166,199.11433
138167,389.45703
138168,275.90436
138169,257.1304
138170,310.20474
138171,242.86086
138172,319.6216
138173,264.9029
138174,254.42365
138175,255.46883
138176,275.93777
138177,250.87154
138178,255.21986
138179,273.84076
138180,347.44098
138181,273.60135
138182,219.76595
138183,235.51035
138184,229.04752
138185,169.17776
138186,380.38574
138187,219.88324
138188,234.76457
138189,309.25766
138190,232.46953
138191,279.43124
138192,245.21677
138193,212.67761
138194,235.65651
138195,348.6435
138196,311.7278
138197,280.98883
138198,167.73155
138199,258.96326
138200,161.69005
138201,196.43846
138202,245.65504
138203,281.63214
138204,240.91307
138205,170.33437
138206,325.3482
138207,255.21986
138208,217.74738
138209,175.31752
138210,258.69873
138211,318.13336
138212,240.68867
138213,233.84744
138214,271.2733
138215,255.06027
138216,235.39595
138217,270.4782
138218,273.08835
138219,276.16727
138220,269.78262
138221,155.79616
138222,310.20474
138223,169.21274
138224,244.0153
138225,226.34038
138226,253.67339
138227,239.86003
138228,293.70215
138229,260.91788
138230,233.84744
138231,253.8596
138232,255.28627
138233,236.80759
138234,242.75162
138235,210.49513
138236,238.44946
138237,375.90616
138238,251.8329
138239,380.84323
138240,188.96701
138241,199.69987
138242,254.25986
138243,208.4913
138244,223.73665
138245,236.46846
138246,256.39038
138247,277.4621
138248,150.75882
138249,229.69325
138250,310.53073
138251,174.13011
138252,178.81367
138253,177.72227
138254,227.85774
138255,245.35332
138256,299.7394
138257,192.55095
138258,205.40099
138259,154.12378
138260,186.85204
138261,195.72699
138262,221.52719
138263,212.2763
138264,330.18686
138265,253.06364
138266,164.14842
138267,255.21986
138268,238.24593
138269,196.64862
138270,229.55678
138271,148.86531
138272,246.16803
138273,242.78448
138274,311.31714
138275,224.38425
138276,169.43257
138277,238.42296
138278,232.9938
138279,211.92839
138280,382.52234
138281,164.63184
138282,283.04916
138283,224.37096
138284,307.70078
138285,309.22812
138286,212.88382
138287,207.65771
138288,227.97421
138289,168.16658
138290,189.39957
138291,312.9391
138292,201.13176
138293,236.69408
138294,272.63278
138295,232.80066
138296,202.84392
138297,306.09686
138298,175.38142
138299,221.4405
138300,232.69682
138301,239.1895
138302,218.55768
138303,305.92352
138304,153.10245
138305,270.3053
138306,352.07077
138307,213.2223
138308,241.33594
138309,220.5819
138310,299.3985
138311,236.32002
138312,214.94221
138313,259.46173
138314,325.71945
138315,317.68488
138316,213.4342
138317,335.85733
138318,219.74878
138319,204.13025
138320,318.06555
138321,279.4393
138322,221.64322
138323,233.84744
138324,263.41272
138325,213.2307
138326,231.78706
138327,233.69409
138328,249.79712
138329,225.93283
138330,326.42816
138331,323.44186
138332,205.78532
138333,232.54791
138334,296.43054
138335,353.82535
138336,210.14622
138337,233.84744
138338,223.85239
138339,302.51532
138340,152.04858
138341,159.61801
138342,191.73361
138343,214.17166
138344,212.07373
138345,248.36206
138346,235.43147
138347,345.54123
138348,276.2265
138349,233.84744
138350,294.29092
138351,201.67474
138352,122.250786
138353,211.61342
138354,246.32483
138355,231.57831
138356,230.77936
138357,255.21986
138358,221.64322
138359,262.40222
138360,315.7828
138361,293.7867
138362,219.49084
138363,218.57521
138364,302.35684
138365,229.60603
138366,318.25125
138367,324.27054
138368,267.9763
138369,227.97421
138370,295.78973
138371,226.34038
138372,223.73665
138373,238.72969
138374,271.18118
138375,335.85733
138376,309.18506
138377,351.5191
138378,230.39403
138379,382.14374
138380,180.43289
138381,368.46793
138382,214.3421
138383,275.52237
138384,221.33197
138385,264.69196
138386,261.11243
138387,257.99417
138388,227.93085
138389,310.20474
138390,234.70222
138391,261.9894
138392,250.43707
138393,246.16803
138394,227.80138
138395,227.86536
138396,325.3482
138397,202.50201
138398,169.85577
138399,307.51013
138400,237.4427
138401,242.3136
138402,178.37128
138403,217.87523
138404,240.41833
138405,272.7358
138406,218.55768
138407,266.61902
138408,311.31714
138409,153.59735
138410,335.67767
138411,256.8566
138412,233.84744
138413,216.4312
138414,281.2595
138415,191.9837
138416,192.91982
138417,245.21677
138418,278.55157
138419,258.69873
138420,203.54483
138421,155.79616
138422,263.71747
138423,252.81046
138424,295.39987
138425,161.74965
138426,269.70853
138427,229.04752
138428,382.52234
138429,207.71729
138430,263.14963
138431,282.4397
138432,263.14963
138433,232.42693
138434,270.14597
138435,256.226
138436,279.4393
138437,310.0432
138438,182.65834
138439,159.05035
138440,251.00813
138441,192.7963
138442,278.55157
138443,211.92839
138444,218.69756
138445,216.11752
138446,157.37517
138447,343.03534
138448,167.2475
138449,219.49084
138450,220.79543
138451,383.26508
138452,373.9687
138453,306.5006
138454,185.00327
138455,239.72203
138456,258.69873
138457,236.89775
138458,231.78706
138459,387.539
138460,156.7979
138461,204.21881
138462,294.23135
138463,245.2122
138464,233.62204
138465,274.4342
138466,239.25168
138467,218.06482
138468,315.1368
138469,188.91177
138470,186.6688
138471,186.92877
138472,268.91666
138473,176.78404
138474,233.84744
138475,212.93378
138476,362.58463
138477,234.20932
138478,302.35684
138479,288.6028
138480,304.18817
138481,166.19826
138482,266.23535
138483,181.5225
138484,171.64023
138485,234.31949
138486,310.54935
138487,278.53506
138488,245.15952
138489,189.23346
138490,186.6688
138491,323.44186
138492,224.09459
138493,306.5006
138494,202.16896
138495,288.29166
138496,311.31714
138497,249.80127
138498,231.78706
138499,263.64343
138500,246.50502
138501,130.36664
138502,311.25287
138503,255.28627
138504,276.03595
138505,252.36237
138506,258.69873
138507,255.04547
138508,258.69873
138509,283.48392
138510,270.87158
138511,278.55157
138512,262.0632
138513,174.32579
138514,199.11433
138515,179.80484
138516,218.55768
138517,258.2405
138518,218.69756
138519,160.40233
138520,335.85733
138521,247.02904
138522,309.07062
138523,256.45328
138524,380.84323
138525,265.30823
138526,280.73926
138527,253.06192
138528,321.31113
138529,268.2667
138530,372.2788
138531,154.12378
138532,232.46953
138533,184.5899
138534,334.50247
138535,257.715
138536,173.61707
138537,217.3294
138538,156.35371
138539,183.87721
138540,234.34123
138541,235.77458
138542,218.06482
138543,234.76457
138544,239.92242
138545,385.76285
138546,254.9752
138547,264.33487
138548,211.98184
138549,218.55768
138550,239.72203
138551,298.54065
138552,251.37158
138553,165.02968
138554,396.0809
138555,305.00485
138556,207.47182
138557,246.66266
138558,238.0954
138559,279.66513
138560,216.49995
138561,238.10678
138562,295.76288
138563,212.93378
138564,269.78262
138565,198.4099
138566,172.49498
138567,289.46405
138568,314.3038
138569,157.37517
138570,232.69669
138571,218.03502
138572,277.87082
138573,223.1146
138574,181.3424
138575,317.58127
138576,326.42816
138577,395.90247
138578,238.01399
138579,233.84744
138580,290.02872
138581,182.9846
138582,266.09006
138583,197.51207
138584,386.53378
138585,261.38144
138586,225.26367
138587,295.78973
138588,263.41272
138589,157.95726
138590,253.23941
138591,233.62204
138592,230.77936
138593,260.47812
138594,254.16527
138595,335.5837
138596,308.96545
138597,233.62204
138598,337.64368
138599,229.04752
138600,326.42816
138601,213.2307
138602,220.24556
138603,166.19826
138604,255.04326
138605,222.04291
138606,170.22032
138607,258.06616
138608,213.12466
138609,269.3324
138610,299.39072
138611,304.38086
138612,208.4913
138613,265.88348
138614,242.24997
138615,200.13843
138616,168.1497
138617,300.607
138618,279.15103
138619,215.82219
138620,232.9938
138621,291.02356
138622,187.63362
138623,236.55887
138624,306.87704
138625,235.69386
138626,220.32153
138627,272.52084
138628,233.84744
138629,331.7957
138630,209.8516
138631,248.49162
138632,167.20993
138633,278.6791
138634,237.99698
138635,278.6791
138636,301.65033
138637,193.59987
138638,259.63892
138639,348.0307
138640,217.17961
138641,160.40233
138642,383.91138
138643,173.29573
138644,304.36234
138645,233.84744
138646,186.22852
138647,242.74525
138648,280.73926
138649,301.23468
138650,244.0153
138651,291.0019
138652,268.2667
138653,212.5942
138654,299.37918
138655,298.39822
138656,250.27164
138657,256.28928
138658,336.55228
138659,232.46953
138660,212.48553
138661,197.51207
138662,210.7768
138663,392.71313
138664,202.84392
138665,241.19966
138666,306.7845
138667,175.12177
138668,187.15547
138669,214.98512
138670,218.5164
138671,264.69196
138672,387.9322
138673,280.1098
138674,274.81232
138675,245.34782
138676,315.66208
138677,172.6968
138678,281.33606
138679,233.84744
138680,276.23322
138681,295.78973
138682,207.29424
138683,210.53203
138684,262.74863
138685,305.62888
138686,161.74965
138687,245.47632
138688,197.57617
138689,160.40233
138690,298.71048
138691,214.60706
138692,309.18506
138693,390.41248
138694,204.4119
138695,250.03375
138696,172.6243
138697,232.46953
138698,201.46367
138699,178.22054
138700,239.72203
138701,270.87158
138702,161.5883
138703,240.79765
138704,157.14742
138705,291.3102
138706,392.71313
138707,217.26239
138708,266.09006
138709,212.04297
138710,232.74625
138711,158.94987
138712,327.7732
138713,379.86447
138714,221.33197
138715,307.56622
138716,213.2307
138717,169.77686
138718,222.10916
138719,211.92839
138720,230.98322
138721,277.50677
138722,276.17667
138723,163.32364
138724,197.51207
138725,167.7246
138726,272.44727
138727,281.1778
138728,223.73665
138729,266.61902
138730,289.71844
138731,279.2558
138732,263.71747
138733,266.61902
138734,318.06555
138735,281.2726
138736,232.96071
138737,395.87524
138738,232.96909
138739,202.84392
138740,191.98814
138741,213.2223
138742,287.59454
138743,217.3294
138744,255.25221
138745,233.84744
138746,278.98752
138747,154.79034
138748,192.12021
138749,254.01302
138750,342.36633
138751,335.85733
138752,252.77121
138753,191.9837
138754,275.71542
138755,192.28044
138756,223.70291
138757,158.94987
138758,237.35037
138759,172.27829
138760,252.37178
138761,382.54996
138762,238.72969
138763,225.53416
138764,231.74326
138765,311.31714
138766,166.856
138767,158.25278
138768,232.42693
138769,257.6848
138770,325.4717
138771,156.36098
138772,329.5477
138773,246.03601
138774,252.00626
138775,269.3324
138776,221.08676
138777,219.49084
138778,246.16803
138779,192.25769
138780,185.33986
138781,157.64154
138782,213.2223
138783,233.62204
138784,213.2307
138785,169.85577
138786,270.4782
138787,206.89879
138788,268.5366
138789,377.8697
138790,232.46953
138791,326.42816
138792,211.61342
138793,257.13864
138794,170.74197
138795,224.09459
138796,281.92697
138797,255.51036
138798,175.79965
138799,252.05815
138800,278.29044
138801,279.12698
138802,252.00626
138803,240.79765
138804,252.49066
138805,289.71844
138806,298.54065
138807,290.44775
138808,269.78262
138809,203.02138
138810,227.70532
138811,163.88373
138812,297.28928
138813,298.54065
138814,212.12065
138815,271.62546
138816,236.63351
138817,255.25221
138818,272.44727
138819,157.37517
138820,205.95963
138821,318.13336
138822,306.7845
138823,368.7319
138824,242.59674
138825,255.25221
138826,232.48021
138827,235.11946
138828,307.70078
138829,299.48563
138830,276.7803
138831,200.72437
138832,234.76457
138833,203.2676
138834,169.85577
138835,266.09006
138836,234.20932
138837,242.40167
138838,279.15103
138839,227.97421
138840,272.44727
138841,256.11176
138842,233.62204
138843,226.34038
138844,256.6386
138845,192.5918
138846,232.4918
138847,311.2681
138848,327.5026
138849,233.84744
138850,311.31714
138851,203.56168
138852,160.14284
138853,296.52136
138854,186.92877
138855,335.85733
138856,246.76276
138857,395.53293
138858,226.42238
138859,178.81367
138860,175.12177
138861,275.97656
138862,261.2304
138863,305.73056
138864,219.70216
138865,159.43849
138866,326.42816
138867,170.77538
138868,235.72403
138869,248.68893
138870,277.4621
138871,322.37054
138872,294.8482
138873,159.75912
138874,179.80484
138875,152.1969
138876,252.00626
138877,182.9846
138878,247.64076
138879,357.90955
138880,158.94987
138881,280.73926
138882,161.85886
138883,321.31113
138884,225.53416
138885,304.5425
138886,325.71945
138887,217.26239
138888,308.58923
138889,162.97554
